pair,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,comparison_id,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
33,15D,A,2.0,2_9,A,15.0,,15D,,,,719080,721520,2440,B,3.0,3_12,B,15.0,,,15D,,,911300,912240,940,Euh nu heb ik die met de omgekeerde L naar links.,,Euh now I have the one with the inverted L to the left.,,15D,15D,,,True,,Euh ik heb nu die L aan de zijkant en de twee uitsteekseltjes en die glijbaan en de vierkant er doorheen.,,Euh I now have that L on the side and the two protrusions and that slide and the square through it.,,,15D,,True,1553,719080.0,721520.0,2440.0,911300.0,912240.0,940.0,both,left,both
33,15A,A,2.0,2_9,A,15.0,,15A,,,,722040,723360,1320,B,3.0,3_12,B,15.0,,,15A,,,913520,914120,600,Euh twee kleine uitsteeksels naar bovenkant en een plat vierkant vlak wat door de basisvorm heen gaat.,,Euh two small protrusions to top and a flat square plane which goes through the basic shape.,,15A,15A,,,True,,Euh ik heb nu die L aan de zijkant en de twee uitsteekseltjes en die glijbaan en de vierkant er doorheen.,,Euh I now have that L on the side and the two protrusions and that slide and the square through it.,,,15A,15A,True,1554,722040.0,723360.0,1320.0,913520.0,914120.0,600.0,both,both,both
33,15C,A,2.0,2_9,A,15.0,,15C,,,,724360,725400,1040,B,3.0,3_12,B,15.0,,,15C,,,915760,916720,960,Euh twee kleine uitsteeksels naar bovenkant en een plat vierkant vlak wat door de basisvorm heen gaat.,,Euh two small protrusions to top and a flat square plane which goes through the basic shape.,,15C,15C,,,True,,Euh ik heb nu die L aan de zijkant en de twee uitsteekseltjes en die glijbaan en de vierkant er doorheen.,,Euh I now have that L on the side and the two protrusions and that slide and the square through it.,,,15C,15C,True,1555,724360.0,725400.0,1040.0,915760.0,916720.0,960.0,both,both,both
33,15B,A,2.0,2_9,A,15.0,,15B,,,,728200,729400,1200,B,3.0,3_12,B,15.0,,,15B,,,914540,915600,1060,Euh twee kleine uitsteeksels naar bovenkant en een plat vierkant vlak wat door de basisvorm heen gaat.,,Euh two small protrusions to top and a flat square plane which goes through the basic shape.,,15B,15B,,,True,,Euh ik heb nu die L aan de zijkant en de twee uitsteekseltjes en die glijbaan en de vierkant er doorheen.,,Euh I now have that L on the side and the two protrusions and that slide and the square through it.,,,,15B,True,1556,728200.0,729400.0,1200.0,914540.0,915600.0,1060.0,both,right,both
33,04A,B,2.0,2_10,B,4.0,,,04A,,,735400,735920,520,A,3.0,3_11,A,4.0,,04A,,,,901680,903320,1640,,"Euh ik heb nu de trapezium aan de bovenkant, twee platte strepen aan de rechterkant, die wc doorhaal enzo-.",,"Euh I now have the trapezoid at the top, two flat stripes on the right, that toilet pull-through etco-.",,,04A,04A,True,Ik heb nu de wc doortrekker met het trapezium aan de bovenkant.,,I now have the toilet flusher with the trapezoid at the top.,,04A,04A,,,True,1557,735400.0,735920.0,520.0,901680.0,903320.0,1640.0,both,both,both
33,04D,B,2.0,2_10,B,4.0,,,04D,,,740200,741040,840,A,3.0,3_11,A,4.0,,04D,,,,900560,901040,480,,"Euh ik heb nu de trapezium aan de bovenkant, twee platte strepen aan de rechterkant, die wc doorhaal enzo-.",,"Euh I now have the trapezoid at the top, two flat stripes on the right, that toilet pull-through etco-.",,,04D,,True,Ik heb nu de wc doortrekker met het trapezium aan de bovenkant.,,I now have the toilet flusher with the trapezoid at the top.,,04D,,,,True,1558,740200.0,741040.0,840.0,900560.0,901040.0,480.0,left,left,left
33,08A,B,2.0,2_14,B,8.0,,,08A,,,783120,783600,480,A,3.0,3_1,A,8.0,,08A,,,,810480,811280,800,,Euh ik heb euh nu die met euh de ruit aan de bovenkant met die blokjes die dan uit de ruit komen.,,Euh I have euh now the one with euh the window at the top with those cubes that then come out of the window.,,,08A,08A,True,"Euh ik heb nu hem weer met die ruit, met die steeds groter worden aan beide kanten, aan- met de ruit aan de bovenkant.",,"Euh I now have him again with that window, with that getting bigger on both sides, on-with the window at the top.",,08A,08A,,,True,1559,783120.0,783600.0,480.0,810480.0,811280.0,800.0,both,both,both
33,08B,B,2.0,2_14,B,8.0,,,08B,,,784680,785680,1000,A,3.0,3_1,A,8.0,,08B,,,,811600,812840,1240,,Euh ik heb euh nu die met euh de ruit aan de bovenkant met die blokjes die dan uit de ruit komen.,,Euh I have euh now the one with euh the window at the top with those cubes that then come out of the window.,,,08B,08B,True,"Euh ik heb nu hem weer met die ruit, met die steeds groter worden aan beide kanten, aan- met de ruit aan de bovenkant.",,"Euh I now have him again with that window, with that getting bigger on both sides, on-with the window at the top.",,08B,08B,,,True,1560,784680.0,785680.0,1000.0,811600.0,812840.0,1240.0,both,both,both
33,10C+10D,B,2.0,2_16,B,10.0,,,10C+10D,,,801160,802230,1070,A,3.0,3_13,A,10.0,,10C+10D,,,,930440,931400,960,,Ik heb nu die met die wegwijzer aan de achterkant en die staaf met knoppen aan allebei de kanten.,,I now have the one with that signpost on the back and that bar with buttons on both sides.,,,10C+10D,,True,Euh ik heb nu met die wegwijzer en dan die staaf met twee euh knoppen aan de zijkant.,,Euh I have now with that signpost and then that bar with two euh buttons on the side.,,10C+10D,10C+10D,,,True,1561,801160.0,802230.0,1070.0,930440.0,931400.0,960.0,both,left,both
33,08A,A,3.0,3_1,A,8.0,,08A,,,,810480,811280,800,B,4.0,4_14,B,8.0,,,08A,,,1057440,1057920,480,"Euh ik heb nu hem weer met die ruit, met die steeds groter worden aan beide kanten, aan- met de ruit aan de bovenkant.",,"Euh I now have him again with that window, with that getting bigger on both sides, on-with the window at the top.",,08A,08A,,,True,,Ik heb de ruit met de blokjes die groter worden.,,I have the window with the cubes getting bigger.,,,08A,08A,True,1562,810480.0,811280.0,800.0,1057440.0,1057920.0,480.0,both,both,both
33,08B,A,3.0,3_1,A,8.0,,08B,,,,811600,812840,1240,B,4.0,4_14,B,8.0,,,08B,,,1058400,1058960,560,"Euh ik heb nu hem weer met die ruit, met die steeds groter worden aan beide kanten, aan- met de ruit aan de bovenkant.",,"Euh I now have him again with that window, with that getting bigger on both sides, on-with the window at the top.",,08B,08B,,,True,,Ik heb de ruit met de blokjes die groter worden.,,I have the window with the cubes getting bigger.,,,08B,08B,True,1563,811600.0,812840.0,1240.0,1058400.0,1058960.0,560.0,both,both,both
33,02A,A,3.0,3_5,A,2.0,,02A,,,,843640,847720,4080,B,4.0,4_2,B,2.0,,,02A,,,974000,974480,480,"Oh ja, ik heb nu met die euh spits aan de bovenkant.",,"Oh yes, I have now with that euh taper at the top.",,02A,02A,,,True,,Euh ik heb nu de puntige ronde piramide.,,Euh I now have the pointed round pyramid.,,,02A,02A,True,1564,843640.0,847720.0,4080.0,974000.0,974480.0,480.0,both,both,both
33,04D,A,3.0,3_11,A,4.0,,04D,,,,900560,901040,480,B,4.0,4_8,B,4.0,,,04D,,,1009080,1009880,800,Ik heb nu de wc doortrekker met het trapezium aan de bovenkant.,,I now have the toilet flusher with the trapezoid at the top.,,04D,,,,True,,Ik heb de wc doortrekker.,,I have the toilet flusher.,,,,04D,True,1565,900560.0,901040.0,480.0,1009080.0,1009880.0,800.0,left,right,left_right
33,15B,B,3.0,3_12,B,15.0,,,15B,,,914540,915600,1060,A,4.0,4_3,A,15.0,,15B,,,,982180,982680,500,,Euh ik heb nu die L aan de zijkant en de twee uitsteekseltjes en die glijbaan en de vierkant er doorheen.,,Euh I now have that L on the side and the two protrusions and that slide and the square through it.,,,,15B,True,"Euh oh ja, ik heb nu de omgekeerde L en de neus als glijbaan.",,"Euh oh yes, I now have the inverted L and the nose as a slide.",,,15B,,,True,1566,914540.0,915600.0,1060.0,982180.0,982680.0,500.0,right,right,right
33,02A,B,4.0,4_2,B,2.0,,,02A,,,974000,974480,480,A,5.0,5_11,A,2.0,,02A,,,,1147720,1148160,440,,Euh ik heb nu de puntige ronde piramide.,,Euh I now have the pointed round pyramid.,,,02A,02A,True,En ik heb nu met de ronde piramide aan de bovenkant.,,And I have now with the round pyramid at the top.,,02A,02A,,,True,1567,974000.0,974480.0,480.0,1147720.0,1148160.0,440.0,both,both,both
33,08B,B,4.0,4_14,B,8.0,,,08B,,,1058400,1058960,560,A,5.0,5_5,A,8.0,,08B,,,,1105880,1106520,640,,Ik heb de ruit met de blokjes die groter worden.,,I have the window with the cubes getting bigger.,,,08B,08B,True,"En ik heb nu met het ruitje, met de blokjes die steeds groter worden.",,"And I have now with the plaid, with the cubes getting bigger and bigger.",,08B,08B,,,True,1568,1058400.0,1058960.0,560.0,1105880.0,1106520.0,640.0,both,both,both
33,08B,A,5.0,5_5,A,8.0,,08B,,,,1105880,1106520,640,B,6.0,6_8,B,8.0,,,08B,,,1235400,1235640,240,"En ik heb nu met het ruitje, met de blokjes die steeds groter worden.",,"And I have now with the plaid, with the cubes getting bigger and bigger.",,08B,08B,,,True,,Ik heb de ruit met de blokjes die groter worden.,,I have the window with the cubes getting bigger.,,,08B,,True,1569,1105880.0,1106520.0,640.0,1235355.0,1235685.0,330.0,both,left,both
33,10A,A,5.0,5_9,A,10.0,,10A,,10E,,1130960,1132040,1080,B,6.0,6_6,B,10.0,,,10A,,10E,1220480,1220880,400,Ik heb nu met de wegwijzer en de staaf met knoppen.,,I now have with the signpost and the bar with buttons.,,10E,10A,,,True,,Ik heb nu de wegwijzer en de staaf met knoppen.,,I now have the signpost and the bar with buttons.,,,10E,10A,True,1570,1130960.0,1132040.0,1080.0,1220480.0,1220880.0,400.0,both,both,both
33,10E,A,5.0,5_9,A,10.0,,10A,,10E,,1130960,1132040,1080,B,6.0,6_6,B,10.0,,,10A,,10E,1220480,1220880,400,Ik heb nu met de wegwijzer en de staaf met knoppen.,,I now have with the signpost and the bar with buttons.,,10E,10A,,,True,,Ik heb nu de wegwijzer en de staaf met knoppen.,,I now have the signpost and the bar with buttons.,,,10E,10A,True,1571,1130960.0,1132040.0,1080.0,1220480.0,1220880.0,400.0,both,both,both
34,02_other,A,1.0,1_1,A,2.0,,02_other,,,,21560,22160,600,B,6.0,6_2,B,2.0,,,02_other,,,1206040,1206440,400,"Maar die p- piramide bovenop is het meest duidelijk, denk ik.",,"But that p- pyramid on top is the most obvious, I think.",,other,,,,True,,"Euh dit is die met die rechte grote piramide, daarboven.",,"Euh this is the one with the straight big pyramid, up there.",,,,other,True,1572,21560.0,22160.0,600.0,1206040.0,1206440.0,400.0,left,right,left_right
34,09C,B,1.0,1_2,B,9.0,,,09C,,,41040,42000,960,A,1.0,1_2,B,9.0,,09C,,,,60140,60480,340,,En euh aan de linkerkant steekt er een soort balkje uit.,,And euh on the left side there is some kind of bar sticking out.,,,09C,,True,"Is dit uitstulpsel aan de linkerkant, is die soort van half rond met een har- rechte hoek?",,"Is this bulge on the left side, is it kind of half round with a har- right angle?",,09C,,,,True,1573,41040.0,42000.0,960.0,60140.0,60480.0,340.0,left,left,left
34,09B,B,1.0,1_2,B,9.0,,,09B,,,47960,49200,1240,A,4.0,4_15,A,9.0,,09B,,,,1024970,1025500,530,,En aan de onderkant een blok die er een beetje half in zit.,,And at the bottom a block that's kind of half in there.,,,09B,,True,"Euh deze heeft- staat op dat ovale dingetje met aan de linkerkant een balk, aan de achterkant een half rondje en aan de bovenkant nog zo'n ovaal ding.",,"Euh this one has-is on that oval thingy with a bar on the left side, half a round on the back and another oval thing like that on the top.",,09B,09B,,,True,1574,47960.0,49200.0,1240.0,1024970.0,1025500.0,530.0,both,left,both
34,09C,A,1.0,1_2,B,9.0,,09C,,,,60140,60480,340,B,1.0,1_2,B,9.0,,,09C,,,70640,72160,1520,"Is dit uitstulpsel aan de linkerkant, is die soort van half rond met een har- rechte hoek?",,"Is this bulge on the left side, is it kind of half round with a har- right angle?",,09C,,,,True,,Dus het onders- het onderste deeltje van het uitstulpje is best wel duidelijk donker een rechte lijn.,,So the lower particle of the protrusion is pretty clearly dark a straight line.,,,,09C,True,1575,60140.0,60480.0,340.0,70640.0,72160.0,1520.0,left,right,left_right
34,15C,B,1.0,1_4,B,15.0,,,15C,,,106260,106720,460,A,2.0,2_9,A,15.0,,15C,,,,580040,580910,870,,Het heeft zeg maar een soort plateau euh door het midden van dat ding lopen.,,It has say a kind of plateau euh run through the middle of that thing.,,,15C-REP,,True,Euh deze is de enige die een- zo'n horizon pl- euh (zontaal) plateau halverwege heeft.,,Euh this one is the only one that has a-such a horizon pl- euh (solar) plateau halfway up.,,15C,,,,True,1576,106260.0,106720.0,460.0,580040.0,580910.0,870.0,left,left,left
34,15A,B,1.0,1_4,B,15.0,,,15A,,,114560,114880,320,A,2.0,2_9,A,15.0,,15A,,,,582040,583720,1680,,En dan twee kleine streepjes erboven.,,And then two little dashes above it.,,,15A,,True,,,,,15A,,,,True,1577,114555.0,114885.0,330.0,582040.0,583720.0,1680.0,left,left,left
34,15D,B,1.0,1_4,B,15.0,,,15D,,,117760,119200,1440,A,2.0,2_9,A,15.0,,15D,,,,583990,584530,540,,En links een soort L die op zijn kant ligt.,,And on the left is a kind of L lying on its side.,,,15D,,True,Met twee van die kleine dingetjes die eruit steken en zo'n L op zijn kant.,,With two of those little things sticking out and such an L on its side.,,15D,,,,True,1578,117760.0,119200.0,1440.0,583990.0,584530.0,540.0,left,left,left
34,15B,B,1.0,1_4,B,15.0,,,15B,,,121720,122560,840,A,3.0,3_12,B,15.0,,15B,,,,802300,802680,380,,"En ervoor, ja, een soort ronde balk.",,"And in front of it, yes, a kind of round bar.",,,15B,,True,"Euh oh, die er doorheen loopt, die tafel?",,"Euh oh, running through it, that table?",,15B,,,,True,1579,121720.0,122560.0,840.0,802300.0,802680.0,380.0,left,left,left
34,04A,A,1.0,1_5,A,4.0,,04A,,,,132280,132760,480,B,2.0,2_10,B,4.0,,,04A,,,597200,597780,580,Ik weet niet zo goed hoe je dat uit moet leggen.,,I'm not really sure how to explain that.,,04A,04A,,,True,,Euh deze heeft rechts twee vierkantjes zitten en zo'n platte piramide erop op de bovenkant.,,Euh this one has two squares sitting on the right and such a flat pyramid on top.,,,04A,04A,True,1580,132280.0,132760.0,480.0,597200.0,597780.0,580.0,both,both,both
34,05A,B,1.0,1_8,B,5.0,,,05A,,,178240,178840,600,A,1.0,1_8,B,5.0,,05A,,,,198280,198960,680,,,,,,,05A,,True,"Nee, G is de enige met een vierkant blok er echt bovenop liggen.",,"No, G is the only one with a square block really on top of it.",,05A,05A,,,True,1581,178240.0,178840.0,600.0,198280.0,198960.0,680.0,both,left,both
34,08E,A,1.0,1_9,A,8.0,,08E,,,,209920,210640,720,B,1.0,1_9,A,8.0,,,08E,,,244000,245000,1000,Euh deze heeft aan de onderkant een blok die een beetje rondloopt.,,Euh this one has a block at the bottom that is slightly rounded.,,08E,,,,True,,"Ja, en dan eronder één zo'n soort balkje.",,"Yes, and then below it one such kind of bar.",,,08E,,True,1582,209920.0,210640.0,720.0,244000.0,245000.0,1000.0,left,left,left
34,08A,A,1.0,1_9,A,8.0,,08A,,,,215200,215800,600,B,4.0,4_14,B,8.0,,,08A,,,1014960,1015400,440,En aan de bovenkant zie je een vierkant plateautje die er euh verticaal op staat.,,And at the top you can see a little square tray that is euh vertical on top of it.,,08A,,,,True,,En dan zo'n euh staande geruit iets met twee van die dingetjes er doorheen.,,And then one of those euh standing plaid things with two of those little things through it.,,,08A,,True,1583,215200.0,215800.0,600.0,1014960.0,1015400.0,440.0,left,left,left
34,16B,A,1.0,1_11,A,16.0,,16B,,,,288600,290440,1840,B,2.0,2_2,B,16.0,,,16B,,,477770,478540,770,Die zo een beetje smal begint en in v- een groot vierkant blok eindigt.,,Which starts so a little narrow and ends in v- a big square block.,,16B,16B,,,True,,En dan rechts euh ook zo'n blok zegmaar wat kleiner begint en een groter eindigt.,,And then right euh also such a block say what starts smaller and ends a larger one.,,,16B,16B,True,1584,288600.0,290440.0,1840.0,477770.0,478540.0,770.0,both,both,both
34,12C,B,1.0,1_13,A,12.0,,,12C,,,374040,375800,1760,A,3.0,3_15,A,12.0,,12C,,,,850360,850880,520,,"Ja, dus links iets- iets hoger en dan rechts iets lager. En dan op dat linker ding een soort punt die erin zit.",,"Yes, so on the left a little- a little higher and then on the right a little lower, and then on that left thing a kind of point that's in there.",,,12C,,True,En dan- daar steekt zo'n toeter uit die zo in een punt loopt.,,And then-there's one of those horns sticking out that runs like this into a point.,,12C,12C,,,True,1585,374040.0,375800.0,1760.0,850360.0,850880.0,520.0,both,left,both
34,14C,A,1.0,1_15,A,14.0,,14C,,,,406920,408680,1760,B,2.0,2_4,B,14.0,,,14C,,,502240,502820,580,"Dus die steekt ook een stukje eronder uit, zeg maar.",,"So that also sticks out a bit underneath, so to speak.",,14C,,,,True,,"Euh deze heeft voor een groot blok een soort vierkant, ja, blok, wat ook een beetje dus aan de onderkant eruit komt.",,"Euh this one has for a big block a kind of square, yes, block, which also comes out a little bit so at the bottom.",,,14C,14C,True,1586,406920.0,408680.0,1760.0,502240.0,502820.0,580.0,left,both,both
34,14C,B,2.0,2_4,B,14.0,,,14C,,,519520,519960,440,A,5.0,5_1,A,14.0,,14C,,,,1069200,1069720,520,,"Met een soort, euh nou niet vierkant, maar een beetje een balk.",,"With a kind of, uh well not square, but kind of a beam.",,,,14C,True,Euh dit is die met het rondje bovenop en die hele grote rechthoekige balk die eronderuit steekt.,,Euh this is the one with the round on top and that very large rectangular bar sticking out from under it.,,14C,,,,True,1587,519520.0,519960.0,440.0,1069200.0,1069720.0,520.0,left,right,left_right
34,15C,A,2.0,2_9,A,15.0,,15C,,,,580040,580910,870,B,5.0,5_12,B,15.0,,,15C,,,1160800,1162880,2080,Euh deze is de enige die een- zo'n horizon pl- euh (zontaal) plateau halverwege heeft.,,Euh this one is the only one that has a-such a horizon pl- euh (solar) plateau halfway up.,,15C,,,,True,,"Euh deze de ta-, nee geen tafel, een beetje zo'n plateau eronder midden lopen met zo'n L links.",,"Euh these the ta-, no not a table, a little bit of such a platform underneath middle walk with such an L on the left.",,,15C,,True,1588,580040.0,580910.0,870.0,1160800.0,1162880.0,2080.0,left,left,left
34,15D,A,2.0,2_9,A,15.0,,15D,,,,583990,584530,540,B,3.0,3_12,B,15.0,,,15D,,,796760,797800,1040,Met twee van die kleine dingetjes die eruit steken en zo'n L op zijn kant.,,With two of those little things sticking out and such an L on its side.,,15D,,,,True,,En dan nog aan de voorkant iets en daarop iets.,,And then on the front something and on top something.,,,15D,,True,1589,583990.0,584530.0,540.0,796760.0,797800.0,1040.0,left,left,left
34,04A,B,2.0,2_10,B,4.0,,,04A,,,597200,597780,580,A,3.0,3_11,A,4.0,,04A,,,,784040,784600,560,,Euh deze heeft rechts twee vierkantjes zitten en zo'n platte piramide erop op de bovenkant.,,Euh this one has two squares sitting on the right and such a flat pyramid on top.,,,04A,04A,True,Euh deze heeft een euh piramide die plat staat aan de bovenkant en die twee balken aan de rechterkant.,,Euh this one has a euh pyramid standing flat at the top and those two beams on the right.,,04A,,,,True,1590,597200.0,597780.0,580.0,784040.0,784600.0,560.0,left,both,both
34,05A,A,2.0,2_11,A,5.0,,05A,,,,606760,607360,600,B,3.0,3_8,B,5.0,,,05A,,,746770,747450,680,Euh deze heeft een horizontaal vierkant blok of een rechthoekig blok er bovenop liggen.,,Euh this one has a horizontal square block or a rectangular block on top of it.,,05A,,,,True,,Euh deze heeft een soort balk bovenop.,,Euh this one has some kind of bar on top.,,,05A-REP,,True,1591,606760.0,607360.0,600.0,746770.0,747450.0,680.0,left,left,left
34,08E,B,2.0,2_14,B,8.0,,,08E,,,636800,637800,1000,A,3.0,3_1,A,8.0,,08E,,,,677880,678920,1040,,"Euh deze heeft aan de onderkant iets wat een beetje, ja soort van afbuigend is.",,"Euh this one has at the bottom something that's kind of, yes kind of deflecting.",,,08E-REP,,True,"Oh, deze hebben we echt net gehad. Met dat euh die uitstulping aan de onderkant die zo'n beetje buigt.",,"Oh, we really just had this one, with that uh that bulge at the bottom that kind of bends.",,08E,,,,True,1592,636800.0,637800.0,1000.0,677880.0,678920.0,1040.0,left,left,left
34,01C,A,2.0,2_15,A,1.0,,01C,,,,655430,655940,510,B,5.0,5_8,B,1.0,,,01C,,,1133410,1133820,410,Euh deze heeft...Twee van die vierkanten die smal beginnen en breed eindigen aan de linkerkant.,,Euh this one has...Two of those squares that start narrow and end wide on the left side.,,01C,01C,,,True,,En links dan twee van die dingetjes die dan klein beginnen en groter uitlopen.,,And then on the left two of those little things that then start small and grow larger.,,,01C,,True,1593,655430.0,655940.0,510.0,1133410.0,1133820.0,410.0,both,left,both
34,08E,A,3.0,3_1,A,8.0,,08E,,,,677880,678920,1040,B,4.0,4_14,B,8.0,,,08E,,,1008780,1009230,450,"Oh, deze hebben we echt net gehad. Met dat euh die uitstulping aan de onderkant die zo'n beetje buigt.",,"Oh, we really just had this one, with that uh that bulge at the bottom that kind of bends.",,08E,,,,True,,"Euh dit is die ene met aan de onderkant één zo'n uitsteeksteltje en dan rechts soort van twee, ja, armpjes, vind ik het lijken.",,"Euh this is the one with one of those little protrusions at the bottom and then on the right kind of two, yes, little arms, I think it looks like.",,,,08E,True,1594,677880.0,678920.0,1040.0,1008780.0,1009230.0,450.0,left,right,left_right
34,03C,B,3.0,3_14,B,3.0,,,03C,,,824440,825840,1400,A,4.0,4_5,A,3.0,,03C,,,,917840,918800,960,,Euh dit is met die gedraaide schuine onderkant.,,Euh this is with that twisted slanted bottom.,,,,03C,True,Dit is die met die gez- euh gedraaide onderkant.,,This is the one with the gez- euh twisted bottom.,,03C,,,,True,1595,824440.0,825840.0,1400.0,917840.0,918800.0,960.0,left,right,left_right
34,12B,A,3.0,3_15,A,12.0,,12B,,,,847080,847560,480,B,4.0,4_16,B,12.0,,,12B,,,1056240,1057800,1560,En aan de linkerkant een balk die rond loopt.,,"And on the left side, a bar running around.",,12B,,,,True,,"Ja, een soort ge- gehoekt balkje.",,"Yes, a kind of angled bar.",,,12B,,True,1596,847080.0,847560.0,480.0,1056240.0,1057800.0,1560.0,left,left,left
34,12C,A,3.0,3_15,A,12.0,,12C,,,,862180,863000,820,B,3.0,3_15,A,12.0,,,12C,,,865320,865780,460,"Nee, ja, rechts plateau en links... Een balk en dan daar komt die toeter uit die zo smal begint en wat breder eindigt.",,"No, yes, right platform and left ... A beam and then there comes out that horn that starts so narrow and ends a little wider.",,12C,,,,True,,"Oh ja, en dan aan de bovenkant nog zo'n soort schroefje.",,"Oh yes, and then at the top another screw like that.",,,,12C,True,1597,862180.0,863000.0,820.0,865320.0,865780.0,460.0,left,right,left_right
34,03C,A,4.0,4_5,A,3.0,,03C,,,,917840,918800,960,B,5.0,5_10,B,3.0,,,03C,,,1149160,1149600,440,Dit is die met die gez- euh gedraaide onderkant.,,This is the one with the gez- euh twisted bottom.,,03C,,,,True,,Dit is die ene met die geschroefde gedraaide onderkant.,,This is the one with the screwed turned bottom.,,,,03C,True,1598,917840.0,918800.0,960.0,1149160.0,1149600.0,440.0,left,right,left_right
34,06D,B,4.0,4_6,B,6.0,,,06D,,,927520,927760,240,A,5.0,5_7,A,6.0,,06D,,,,1122680,1123440,760,,Euh dit is die ene met aan de voorkant zo'n rondje met zo'n balk erdoorheen en dan aan de andere zijkant zo'n plat rondje.,,Euh this is the one with one of those circles on the front with one of those bars through it and then one of those flat circles on the other side.,,,06D,,True,"Euh deze heeft een rondje aan de voorkant, zo'n zo'n bal met daardoorheen een euh balk en dat platte ronde ding.",,"Euh this one has a round on the front, one of those so ball with a euh bar through it and that flat round thing.",,06D,,,,True,1599,927475.0,927805.0,330.0,1122680.0,1123440.0,760.0,left,left,left
34,06C,B,4.0,4_6,B,6.0,,,06C,,,930680,931360,680,A,5.0,5_7,A,6.0,,06C,,,,1123690,1124070,380,,Euh dit is die ene met aan de voorkant zo'n rondje met zo'n balk erdoorheen en dan aan de andere zijkant zo'n plat rondje.,,Euh this is the one with one of those circles on the front with one of those bars through it and then one of those flat circles on the other side.,,,06C,,True,"Euh deze heeft een rondje aan de voorkant, zo'n zo'n bal met daardoorheen een euh balk en dat platte ronde ding.",,"Euh this one has a round on the front, one of those so ball with a euh bar through it and that flat round thing.",,,06C,,,True,1600,930680.0,931360.0,680.0,1123690.0,1124070.0,380.0,right,left,right_left
34,16B,B,4.0,4_12,B,16.0,,,16B,,,990340,990700,360,A,5.0,5_3,A,16.0,,16B,,,,1092240,1093600,1360,,En dan rechts iets wat smal ei- smal begint en breed eindigt.,,And then on the right something that starts narrow egg- narrow and ends wide.,,,16B,,True,En dan nog zo'n blok rechts voor die toeloopt.,,And then another one of those blocks right in front that tapers.,,16B,16B,,,True,1601,990340.0,990700.0,360.0,1092240.0,1093600.0,1360.0,both,left,both
34,08E,B,4.0,4_14,B,8.0,,,08E,,,1008780,1009230,450,A,5.0,5_5,A,8.0,,08E,,,,1104240,1105040,800,,"Euh dit is die ene met aan de onderkant één zo'n uitsteeksteltje en dan rechts soort van twee, ja, armpjes, vind ik het lijken.",,"Euh this is the one with one of those little protrusions at the bottom and then on the right kind of two, yes, little arms, I think it looks like.",,,,08E,True,Euh dit is die euh die jij vond lijken alsof die handjes heeft met zo'n gehoekte onderkant. En aan de bovenkant die...,,"Euh this is the euh that you thought looked like it has hands with such an angled bottom, and at the top that....",,08E,,,,True,1602,1008780.0,1009230.0,450.0,1104240.0,1105040.0,800.0,left,right,left_right
34,08A,B,4.0,4_14,B,8.0,,,08A,,,1014960,1015400,440,A,5.0,5_5,A,8.0,,08A,,,,1106640,1107400,760,,En dan zo'n euh staande geruit iets met twee van die dingetjes er doorheen.,,And then one of those euh standing plaid things with two of those little things through it.,,,08A,,True,Euh dit is die euh die jij vond lijken alsof die handjes heeft met zo'n gehoekte onderkant. En aan de bovenkant die...,,"Euh this is the euh that you thought looked like it has hands with such an angled bottom, and at the top that....",,08A,,,,True,1603,1014960.0,1015400.0,440.0,1106640.0,1107400.0,760.0,left,left,left
34,09B,A,4.0,4_15,A,9.0,,09B,,,,1024970,1025500,530,B,5.0,5_2,B,9.0,,,09B,,,1079810,1080370,560,"Euh deze heeft- staat op dat ovale dingetje met aan de linkerkant een balk, aan de achterkant een half rondje en aan de bovenkant nog zo'n ovaal ding.",,"Euh this one has-is on that oval thingy with a bar on the left side, half a round on the back and another oval thing like that on the top.",,09B,09B,,,True,,Links een balk en onder staat het nog half op zo'n vierkant ding.,,On the left a bar and below it is still half on one of those square things.,,,,09B,True,1604,1024970.0,1025500.0,530.0,1079810.0,1080370.0,560.0,both,right,both
34,12A,B,4.0,4_16,B,12.0,,,12A,,,1052440,1052840,400,A,5.0,5_15,A,12.0,,12A,,,,1187290,1187750,460,,"Dus... Ja, rechts heeft het een soort rondje zitten aan de rechterkant.",,"So... Yes, on the right, it has kind of a round on the right side.",,,,12A,True,Euh dit is weer met dat pl- euh ronde plateau aan de rechterkant.,,Euh this is again with that pl- euh round platform on the right.,,12A,,,,True,1605,1052440.0,1052840.0,400.0,1187290.0,1187750.0,460.0,left,right,left_right
