Begin Time - msec,End Time - msec,Duration - msec,A_LH_gesture,A_RH_gesture,B_LH_gesture,B_RH_gesture,File,File Path,A_RH_gesture_lexaff,B_RH_gesture_deixis,B_RH_gesture_beat,A_LH_gesture_comments,B_speech_eng,B_LH_gesture_pragmaticality,correct_answer,accuracy,trial,A_RH_gesture_pragmaticality,B_LH_gesture_lexaff,A_speech,screens,A_RH_gesture_iconicity,A_speech_eng,A_RH_gesture_comments,given_answer,A_LH_gesture_beat,comments,A_LH_gesture_iconicity,B_LH_gesture_beat,director,A_RH_gesture_beat,A_LH_gesture_referent,A_RH_gesture_deixis,B_speech,B_RH_gesture_iconicity,A_RH_gesture_referent,A_LH_gesture_deixis,target,B_RH_gesture_lexaff,round,B_LH_gesture_comments,B_RH_gesture_comments,B_RH_gesture_referent,B_LH_gesture_iconicity,B_LH_gesture_deixis,A_LH_gesture_pragmaticality,A_LH_gesture_lexaff,B_LH_gesture_referent,B_RH_gesture_pragmaticality,pair,gesturer,iconic_a,iconic_b,iconic
673961,674421,460,gesture,,,,040.eaf,,,,,,,,2,,2_13,,,en dan een soort vierkant er dwars doorheen.,,,And then a kind of square right through it.,,,,,1.0,,A,,15C,,,,,,15.0,,2.0,,,,,,,,,,040,A,True,False,True
697238,697838,600,gesture,gesture,,,040.eaf,,,,,,,,3,,2_15,,,Ehm deze heeft een soort lang lang rechthoek bovenop.,,1.0,Um this one has a kind of long long rectangle on top.,,,,,1.0,,A,,05A,,,,05A,,5.0,,2.0,,,,,,,,,,040,A,True,False,True
700340,700440,100,,gesture,,,040.eaf,,,,,,,,3,,2_15,,,En dan die halve lampenkappen.,,1.0,And then those half lampshades.,,,,,,,A,,,,,,05E,,5.0,,2.0,,,,,,,,,,040,A,True,False,True
722553,723246,693,,gesture,,,040.eaf,,,,,,,,10,,3_1,,,"Ja, ik heb nu ook ik heb nu die ene vierkant met die schroef erheen bovenop.",,1.0,"Yes, I also have now I now have the one square with that screw on top of it.",,,,,,,A,,,,,,08A,,8.0,,3.0,,,,,,,,,,040,A,True,False,True
723530,723910,380,,gesture,,,040.eaf,,,,,,,,10,,3_1,,,"Ja, ik heb nu ook ik heb nu die ene vierkant met die schroef erheen bovenop.",,1.0,"Yes, I also have now I now have the one square with that screw on top of it.",,,,,,,A,,,,,,08B,,8.0,,3.0,,,,,,,,,,040,A,True,False,True
800531,800791,260,,gesture,,,040.eaf,,,,,,,,14,,3_9,,,Ehm deze heeft bovenop alleen zo'n omgekeerde kegel.,,1.0,Ehm this one only has such an inverted cone on top.,,,,,,,A,,,,,,16A,,16.0,,3.0,,,,,,,,,,040,A,True,False,True
801131,801491,360,,gesture,,,040.eaf,,,,,,,,14,,3_9,,,Ehm deze heeft bovenop alleen zo'n omgekeerde kegel.,,1.0,Ehm this one only has such an inverted cone on top.,,,,,,,A,,,,,,16A,,16.0,,3.0,,,,,,,,,,040,A,True,False,True
804579,804819,240,gesture,gesture,,,040.eaf,,,,,,,,14,,3_9,,,En dan aan de zijkant er ook één (en een),,,And then on the side there is also one (and one),,,,,1.0,,A,,16C,1.0,,,,1.0,16.0,,3.0,,,,,,,,,,040,A,True,False,True
827695,828257,562,,gesture,,,040.eaf,,,,,,,,7,,3_11,,,Eh deze heeft zo'n soort staaf door zijn neus.,,1.0,Um this one has a rod like that through its nose.,,,,,,,A,,,,,,06D,,6.0,,3.0,,,,,,,,,,040,A,True,False,True
946042,946542,500,,gesture,,,040.eaf,,,,,,,,2,,4_11,,,"Eh ja, die stond op dat gekke ding.",,1.0,"Um yes, it was on that crazy thing.",,,,,,,A,,,,,,09B,,9.0,,4.0,,,,,,,,,,040,A,True,False,True
981925,982385,460,,gesture,,,040.eaf,,,,,,,,10,,4_15,,,"Ehm ja, met dat vierkant er dwars doorheen",,1.0,"Um yes, with that square right through it",,,,,,,A,,,,,,15C,,15.0,,4.0,,,,,,,,,,040,A,True,False,True
1087945,1088225,280,,gesture,,,040.eaf,,,,,,,,4,,5_13,,,"Ehm ja, deze heeft één zo'n kegel bovenop",,1.0,"Um yes, this one has one such cone on top",,,,,,,A,,,,,,16A,,16.0,,5.0,,,,,,,,,,040,A,True,False,True
1124883,1125163,280,,gesture,,,040.eaf,,,,,,,,3,,6_1,,,"Ehm ja, dit is eentje met dat vierkant er dwars doorheen.",,1.0,"Um yes, this is one with that square right through it.",,,,,,,A,,,,,,15C,,15.0,,6.0,,,,,,,,,,040,A,True,False,True
1162871,1163034,163,,gesture,,,040.eaf,,,,,,,,11,,6_7,,,en dan de omgekeerde kegel in het vierkantje,,1.0,and then the inverted cone in the square,,,,,,,A,,,,,,11D,,11.0,,6.0,,,,,,,,,,040,A,True,False,True
13750,14190,440,gesture,,,,041.eaf,,,,,,,,8,,1_1,,,"Oké het eh het plaatje heeft een soort kegel op de bovenkant, maar dan zeg maar afgevlakt.",,,"Okay it um the picture has a kind of cone on the top, but then say flattened.",,,,,1.0,,A,,04A,,,,,,4.0,,1.0,,,,,,,,,,041,A,True,False,True
15050,15476,426,gesture,,,,041.eaf,,,,,,,,8,,1_1,,,"Oké het eh het plaatje heeft een soort kegel op de bovenkant, maar dan zeg maar afgevlakt.",,,"Okay it um the picture has a kind of cone on the top, but then say flattened.",,,,,1.0,,A,,04A,,,,,,4.0,,1.0,,,,,,,,,,041,A,True,False,True
19447,20087,640,gesture,,,,041.eaf,,,,,,,,8,,1_1,,,En aan de rechterkant zitten twee balken die uitsteken.,,,And on the right side there are two beams sticking out.,,,,,1.0,,A,,04B,,,,,,4.0,,1.0,,,,,,,,,,041,A,True,False,True
21899,22359,460,gesture,,,,041.eaf,,,,,,,,8,,1_1,,,Die lopen parallel aan elkaar naar rechts.,,,These run parallel to each other to the right.,,,,,1.0,,A,,04B,,,,,,4.0,,1.0,,,,,,,,,,041,A,True,False,True
25835,26055,220,gesture,,,,041.eaf,,,,,,,,8,,1_1,,,"En aan de linkerkant loopt er ook een, ja wat is het, een rond balkje naar de linkerkant.",,,"And on the left side there also runs a, yes what is it, a round bar to the left side.",,,,,1.0,,A,,04D-REP,,,,,,4.0,,1.0,,,,,,,,,,041,A,True,False,True
29917,30537,620,gesture,,,,041.eaf,,,,,,,,8,,1_1,,,"En aan de linkerkant loopt er ook een, ja wat is het, een rond balkje naar de linkerkant.",,,"And on the left side there also runs a, yes what is it, a round bar to the left side.",,,,,1.0,,A,,04D-rep,,,,,,4.0,,1.0,,,,,,,,,,041,A,True,False,True
80183,80483,300,gesture,,,,041.eaf,,,,,,,,13,,1_3,,,"Vrij dik met aan het uiteinde, ja, heeft hij een soort een rond uiteinde.",,,"Pretty thick with at the end, yes, it has sort of a rounded end.",,,,,1.0,,A,,10F-REP,,,,,,10.0,,1.0,,,,,,,,,,041,A,True,False,True
81537,81637,100,gesture,,,,041.eaf,,,,,,,,13,,1_3,,,"Vrij dik met aan het uiteinde, ja, heeft hij een soort een rond uiteinde.",,,"Pretty thick with at the end, yes, it has sort of a rounded end.",,,,,1.0,,A,,10F-rep,,,,,,10.0,,1.0,,,,,,,,,,041,A,True,False,True
87365,88405,1040,gesture,gesture,,,041.eaf,,,,,Participant is probably referring to he orientation,,,13,,1_3,,,Je ziet hem een beetje vanaf een soort schuine positie.,,1.0,You can kind of see it from a kind of oblique position.,,,,,1.0,,A,,other,,,,other,,10.0,,1.0,,,,,,,,,,041,A,True,False,True
91946,92506,560,gesture,,,,041.eaf,,,,,,,,13,,1_3,,,En linksboven heeft hij een soort plateau wat links omhoog gaat,,,And on the upper left he has a kind of plateau which goes up the left side,,,,,1.0,,A,,10D,,,,,,10.0,,1.0,,,,,,,,,,041,A,True,False,True
142559,143621,1062,,gesture,,,041.eaf,,,,,,"Um no, no, not that.",,M,,1_4,,,"Met nog een soort kegel ernaast ook, of niet?",,1.0,"With some kind of cone next to it too, or not?",,,,,,,B,,,,"Ehm nee, nee, dat niet.",,11D,,5.0,,1.0,,,,,,,,,,041,A,True,False,True
193860,194160,300,,,,gesture,041.eaf,,,,,,A thin stalk from top to bottom.,,M,,1_4,,,,,,,,,,,,,B,,,,Een dun steeltje van boven naar beneden.,1.0,,,5.0,,1.0,,,05B,,,,,,,041,B,False,True,True
226362,227966,1604,,gesture,,,041.eaf,,,,,,Um oh and,,M,,1_4,,,"Dat hij een soort ik zag het als een soort hanenkam op zijn hoofd, zeg maar.",,1.0,"That he sort of-I saw it as a sort of cockscomb on his head, so to speak.",,,,,,,B,,,,Ehm oh en,,05A,,5.0,,1.0,,,,,,,,,,041,A,True,False,True
228126,228526,400,,gesture,,,041.eaf,,,,,,,,M,,1_4,,,"Dat hij een soort ik zag het als een soort hanenkam op zijn hoofd, zeg maar.",,1.0,"That he sort of-I saw it as a sort of cockscomb on his head, so to speak.",,,,,,,B,,,,,,05A,,5.0,,1.0,,,,,,,,,,041,A,True,False,True
229795,230015,220,,gesture,,,041.eaf,,,,,,"Oh yes, that could well be the case.",,M,,1_4,,,,,1.0,,,,,,,,B,,,,"Oh ja, dat zou wel goed kunnen.",,05A,,5.0,,1.0,,,,,,,,,,041,A,True,False,True
256243,256839,596,,gesture,,,041.eaf,,,,,,,,6,,1_5,,,En dan links heeft hij een klein uitsteekseltje,,1.0,And then on the left he has a little protrusion,,,,,,,A,,,,,,02D,,2.0,,1.0,,,,,,,,,,041,A,True,False,True
285611,286191,580,,gesture,,,041.eaf,,,,,,,,15,,1_7,,,"Oké, deze die heeft eh aan de bovenkant heeft hij een plat vierkant als het ware uit de bovenkant steken.",,1.0,"Okay, this one that has um at the top it has a flat square as it were sticking out of the top.",,,,,,,A,1.0,,,,,08A,,8.0,,1.0,,,,,,,,,,041,A,True,False,True
291595,292295,700,gesture,gesture,,,041.eaf,,,,,,,,15,,1_7,,,En dat vierkant is een soort doorboord.,,1.0,And that square is kind of pierced.,,,,,1.0,,A,,08B,,,,08B,,8.0,,1.0,,,,,,,,,,041,A,True,False,True
295595,295863,268,,gesture,,,041.eaf,,,,,,,,15,,1_7,,,Of in ieder geval aan de linker en aan de rechterkant daarvan zit een soort telescoopachtig uitsteeksel.,,1.0,Or at least on the left and on the right side of it is a kind of telescope-like protrusion.,,,,,,,A,1.0,,,,,08B-REP,,8.0,,1.0,,,,,,,,,,041,A,True,False,True
296183,296703,520,,gesture,,,041.eaf,,,,,,,,15,,1_7,,,Of in ieder geval aan de linker en aan de rechterkant daarvan zit een soort telescoopachtig uitsteeksel.,,1.0,Or at least on the left and on the right side of it is a kind of telescope-like protrusion.,,,,,,,A,1.0,,,,,08B-rep,,8.0,,1.0,,,,,,,,,,041,A,True,False,True
302235,304353,2118,,gesture,,,041.eaf,,,,,,,,15,,1_7,,,En dan heeft hij aan de onderkant heeft hij een soort gekromd standaardje waar die op staat,,1.0,And then at the bottom it has a kind of curved stand that it stands on,,,,,,,A,,,,,,08E,,8.0,,1.0,,,,,,,,,,041,A,True,False,True
306795,307075,280,,gesture,,,041.eaf,,,,,,,,15,,1_7,,,en aan de rechterkant eh nog dingen.,,1.0,And on the right side eh still things.,,,,,,,A,,,,,,08D,,8.0,,1.0,,,,,,,,,,041,A,True,False,True
338718,338998,280,gesture,gesture,,,041.eaf,,,,,,,,9,,1_9,,,Een beetje rechts van het midden.,,1.0,A little right of center.,,,,,1.0,,A,,06B,,,,06B,,6.0,,1.0,,,,,,,,,,041,A,True,False,True
349659,350119,460,,gesture,,,041.eaf,,,,,,,,9,,1_9,,,(Oh) ja en aan de bovenkant zo'n raar klein fliebertje.,,1.0,(Oh) yes and at the top such a weird little fliebert.,,,,,,,A,,,,,,06A,,6.0,,1.0,,,,,,,,,,041,A,True,False,True
378839,379379,540,,gesture,,,041.eaf,,,,,,,,14,,1_11,,,"Oké, deze deed mij denken aan een basketbalding.",,1.0,"Okay, this one reminded me of a basketball thing.","She mimics basketball, probably refering to these subparts as the net and ball",,,,,,A,,,,,,14A+14C+main,,14.0,,1.0,,,,,,,,,,041,A,True,False,True
395430,395640,210,,gesture,,,041.eaf,,,,,,"Oh, I might know which one you mean.",,14,,1_11,,,Hij staat dus op een soort paal.,,1.0,So it stands on a kind of pole.,,,,,,,A,,,,"Oh, ik weet misschien wel welke je bedoelt.",,14C,,14.0,,1.0,,,,,,,,,,041,A,True,False,True
398315,399227,912,gesture,gesture,,,041.eaf,,,,,,,,14,,1_11,,,"Ja, en aan de bovenkant zit dus een een balvormig iets.",,1.0,"Yes, and so at the top is a a ball-shaped something.",,,1.0,,1.0,,A,1.0,14A,,,,14A,,14.0,,1.0,,,,,,,,,,041,A,True,False,True
400435,401167,732,gesture,gesture,,,041.eaf,,,,,,Mhm and two...,,14,,1_11,,,"Ja, en hij heeft ook twee armen.",,1.0,"Yes, and he also has two arms.",,,,,1.0,,A,,14D,,Mhm en twee...,,14B,,14.0,,1.0,,,,,,,,,,041,A,True,False,True
413175,413315,140,,,,gesture,041.eaf,,,,,,"And in addition, a rectangle at the top.",,H,,1_12,,,,,,,,,,,,,B,,,,En daarnaast een rechthoek aan de bovenkant.,1.0,,,11.0,,1.0,,,11A,,,,,,,041,B,False,True,True
436839,437219,380,gesture,,,,041.eaf,,,,,,,,4,,1_13,,,En aan de linkerkant heeft hij een heel vreemdvormige arm,,,And on the left side he has a very strangely shaped arm,,,,,1.0,,A,,12B,,,,,,12.0,,1.0,,,,,,,,,,041,A,True,False,True
438214,438582,368,gesture,,,,041.eaf,,,,,,,,4,,1_13,,,waar een hele grote punt uitsteekt daarboven.,,,Where a very large point sticks out there above.,,,,,1.0,,A,,12C,,,,,,12.0,,1.0,,,,,,,,,,041,A,True,False,True
446850,447390,540,,,,gesture,041.eaf,,,,,,Um this one is on a kind of small pedestal.,,I,,1_14,,,,,,,,,,,,,B,,,,Ehm deze staat op een soort van klein voetstukje.,1.0,,,9.0,,1.0,,,09B,,,,,,,041,B,False,True,True
457630,458060,430,,,,gesture,041.eaf,,,,,,And then at the very top right a kind of drop.,,I,,1_14,,,,,,,,,,,,,B,,,,En dan helemaal rechtsboven een soort druppel.,1.0,,,9.0,,1.0,,,09A-REP,,,,,,,041,B,False,True,True
458530,458920,390,,,,gesture,041.eaf,,,,,,And then at the very top right a kind of drop.,,I,,1_14,,,,,,,,,,,,,B,,,,En dan helemaal rechtsboven een soort druppel.,1.0,,,9.0,,1.0,,,09A-rep,,,,,,,041,B,False,True,True
468470,469040,570,gesture,,,,041.eaf,,,,,,,,10,,1_15,,,"Oké, deze heeft aan de bovenkant een soort ronde kegel die naar boven steekt.",,,"Okay, this one has a kind of round cone at the top sticking up.",,,,,1.0,,A,,16A,,,,,,16.0,,1.0,,,,,,,,,,041,A,True,False,True
584915,585751,836,gesture,,,,041.eaf,,,,,,,,1,,2_7,,,En aan de rechterkant zo'n ronde neus.,,,And on the right side such a round nose.,,,,,1.0,,A,,11B,,,,,,11.0,,2.0,,,,,,,,,,041,A,True,False,True
625220,625770,550,,,gesture,gesture,041.eaf,,,,,,Um this one has those little angled two the same kind of arms but one is shorter and one is longer,,I,,2_10,,,,,,,,,,,,,B,,,,Ehm deze heeft die beetje schuine twee dezelfde soort armen maar eentje is korter en eentje is langer,1.0,,,10.0,,2.0,,,10E,1.0,,,,10A,,041,B,False,True,True
628027,629235,1208,,,,gesture,041.eaf,,,,,,with that kind of button at the end or that spherical thingy of those arms,,I,,2_10,,,,,,,,,,,,,B,,,,met die soort van knop aan het einde of dat bolvormige dingetje van die armen,1.0,,,10.0,,2.0,,,10B+10F,,,,,,,041,B,False,True,True
648142,649394,1252,,gesture,,,041.eaf,,,,,,,,6,,2_11,,,"Een soort cilindervormig ding, maar dan zeg maar afgevlakt.",,1.0,"A kind of cylindrical thing, but say flattened.",,,,,,,A,,,,,,09C,,9.0,,2.0,,,,,,,,,,041,A,True,False,True
678736,679816,1080,gesture,gesture,,,041.eaf,,,,,,,,15,,2_13,,,"Ehm deze die heeft een soort eh plateau om zich heen zitten, zeg maar.",,1.0,"Um this one that has a kind of um plateau around it, so to speak.",,,,,1.0,,A,,15C,,,,15C,,15.0,,2.0,,,,,,,,,,041,A,True,False,True
683013,683093,80,gesture,,,,041.eaf,,,,,,,,15,,2_13,,,En twee van die kleine uitsteekseltjes aan de bovenkant.,,,And two of those little protrusions at the top.,,,,,1.0,,A,,15C,,,,,,15.0,,2.0,,,,,,,,,,041,A,True,False,True
693797,694277,480,,,,gesture,041.eaf,,,,,,"And, say, to by his head has two of those telescope things on both sides.",,H,,2_14,,,,,,,,,,,,,B,,,,"En, zeg maar, aan bij zijn hoofd twee van die telescoopdingen aan allebei de kanten heeft.",1.0,,,8.0,,2.0,,,08B,,,,,,,041,B,False,True,True
705331,706009,678,,gesture,,,041.eaf,,,,,,,,14,,2_15,,,Deze heeft die balk aan de bovenkant liggen.,,1.0,This one has that beam at the top.,,,,,,,A,,,,,,05A,,5.0,,2.0,,,,,,,,,,041,A,True,False,True
708741,709221,480,,gesture,,,041.eaf,,,,,,,,14,,2_15,,,En links zie je zo'n uitsteeksel,,1.0,And on the left you can see such a protrusion,,,,,,,A,,,,,,05E,,5.0,,2.0,,,,,,,,,,041,A,True,False,True
730627,731347,720,,gesture,,,041.eaf,,,,,,,,14,,3_1,,,"Ehm oh, deze hebben we net ook gehad, met die die op dat gekromde dingetje staat",,1.0,"Um oh, we just had this one too, with the one on that curved thingy",,,,,,,A,,,,,,08E,,8.0,,3.0,,,,,,,,,,041,A,True,False,True
732878,733298,420,,gesture,,,041.eaf,,,,,,,,14,,3_1,,,en dan die telescoopdingen aan de bovenkant.,,1.0,And then those telescope things at the top.,,,,,,,A,,,,,,08B,,8.0,,3.0,,,,,,,,,,041,A,True,False,True
832487,832967,480,,,,gesture,041.eaf,,,,,,"And that bar standing upright on the head, on the top.",,K,,3_10,,,,,,,,,,,,,B,,,,"en die balk die rechtop staat op het hoofd, op de bovenkant.",1.0,,,11.0,,3.0,,,11A,,,,,,,041,B,False,True,True
902471,902831,360,,,,gesture,041.eaf,,,,,,And on the left that little curve on the bottom left.,,N,,4_2,,,,,,,,,,,,,B,,,,En links die dat kleine kromminkje linksonder.,1.0,,,4.0,,4.0,,,04C,,,,,,,041,B,False,True,True
956750,957030,280,,gesture,,,041.eaf,,,,,,,,9,,4_9,,,Deze staat op het platte vierkant.,,1.0,This one is on the flat square.,,,,,,,A,,,,,,13D,,13.0,,4.0,,,,,,,,,,041,A,True,False,True
1002889,1003120,231,gesture,,,,041.eaf,,,,,,"Yes, that's *3*.",,3,,4_13,,,En rechts een eh neus.,,,And on the right an um nose.,,,,,1.0,,A,,11B,,"Ja, dat is *3*.",,,,11.0,,4.0,,,,,,,,,,041,A,True,False,True
1008595,1009155,560,,,gesture,,041.eaf,,,,,,This is the one with the big telescopic arm on the right,,D,,4_14,,,,,,,,,,,,,B,,,,Dit is de met de grote telescooparm rechts,,,,16.0,,4.0,,,,1.0,,,,16B,,041,B,False,True,True
1207095,1207355,260,,,gesture,,041.eaf,,,,,,Um this one has two (de)same beams as the right arms.,,K,,6_8,,,,,,,,,,,,,B,,,,Eh deze heeft twee (de)zelfde balken als de rechterarmen.,,,,4.0,,6.0,,,,1.0,,,,04B,,041,B,False,True,True
1210100,1210420,320,,,gesture,,041.eaf,,,,,,And then on the left such another arm.,,K,,6_8,,,,,,,,,,,,,B,,,,En dan links zo'n andere arm.,,,,4.0,,6.0,,,,1.0,1.0,,,04D,,041,B,False,True,True
1233689,1233929,240,,gesture,,,041.eaf,,,,,,,,8,,6_11,,,Eh deze heeft die tafel met dat bakje erop.,,1.0,Um this one has that table with that tray on it.,,,,,,,A,,,,,,07A,,7.0,,6.0,,,,,,,,,,041,A,True,False,True
26740,27200,460,,,,gesture,042.eaf,,,,1.0,,Um a kind of pyramid from which then the tip is chopped off.,,B,,1_1,,,,,,,,,,,,,B,,,,Ehm een soort piramide waar dan de punt vanaf is gehakt.,1.0,,,4.0,,1.0,,,04A,,,,,,,042,B,False,True,True
28000,29680,1680,,,,gesture,042.eaf,,,,,,Um a kind of pyramid from which then the tip is chopped off.,,B,,1_1,,,,,,,,,,,,,B,,,,Ehm een soort piramide waar dan de punt vanaf is gehakt.,1.0,,,4.0,,1.0,,,04A,,,,,,,042,B,False,True,True
44120,45440,1320,non-gesture,gesture,,,042.eaf,,,,,,,,B,,1_1,,,Naar de andere kant dan waar die twee eh rechthoeken staan...,,1.0,To the other side than where those two um rectangles are....,,,,,,,B,,,,,,04B,,4.0,,1.0,,,,,,,,,,042,A,True,False,True
108720,109420,700,,,,gesture,042.eaf,,,,1.0,,which has another button at the end.,,O,,1_3,,,,,,,,,,,,,B,,,,die aan het einde nog een knop heeft.,1.0,,,10.0,,1.0,,,10B+10F-REP,,,,,,,042,B,False,True,True
110020,111060,1040,,,,gesture,042.eaf,,,,1.0,,,,O,,1_3,,,,,,,,,,,,,B,,,,,1.0,,,10.0,,1.0,,,10B+10F-rep,,,,,,,042,B,False,True,True
114180,114750,570,,,,gesture,042.eaf,,,,1.0,,but then so flat.,,O,,1_3,,,,,,,,,,,,,B,,,,maar dan dus plat.,1.0,,,10.0,,1.0,,,10A+10E,,,,,,,042,B,False,True,True
147450,148160,710,gesture,gesture,,,042.eaf,,,,,,,,O,,1_3,,,"Zit dan zit dan eh links, eh zei je dat er een soort van plat, eh een soort van plat vierkant, zei je dat?",,1.0,"Sit then sit then sit um left, um did you say that there is some kind of flat, um some kind of flat square, did you say that?",,,1.0,,1.0,,B,1.0,10D-REP,,,,10D-REP,,10.0,,1.0,,,,,,,,,,042,A,True,False,True
149910,150760,850,gesture,gesture,,,042.eaf,,,,,,,,O,,1_3,,,"Zit dan zit dan eh links, eh zei je dat er een soort van plat, eh een soort van plat vierkant, zei je dat?",,1.0,"Sit then sit then sit um left, um did you say that there is some kind of flat, um some kind of flat square, did you say that?",,,1.0,,1.0,,B,1.0,10D-rep,,,,10D-rep,,10.0,,1.0,,,,,,,,,,042,A,True,False,True
159600,160430,830,,,,gesture,042.eaf,,,,1.0,,"Yeah, yeah, like it's some kind of holder.",,O,,1_3,,,,,,,,,,,,,B,,,,"Ja, ja, alsof het een soort houder is.",1.0,,,10.0,,1.0,,,10C,,,,,,,042,B,False,True,True
214410,215030,620,,,non-gesture,gesture,042.eaf,,,,1.0,,Is the beam standing or lying on top?,,9,,1_4,,,,,,,,,,,,,A,,,,Is de balk staand of liggend bovenop?,1.0,,,5.0,,1.0,,,05A,,,,,,,042,B,False,True,True
250350,250860,510,,,,gesture,042.eaf,,,,,,"He's on top, I was talking earlier about a pyramid that was chopped off, and this is a pyramid with a point.",,M,,1_5,,,,,,,,,,,,,B,,,,"Hij heeft bovenop, ik had het eerder over een piramide die afgehakt is, en dit is een piramide met punt.",1.0,,,2.0,,1.0,,,04A,,,,,,,042,B,False,True,True
304180,305430,1250,,,,gesture,042.eaf,,,,,,which yes like Pinocchio is just a kind of wooden rod.,,E,,1_7,,,,,,,,,,,,,B,,,,die ja net als Pinocchio gewoon een soort houten staaf is.,1.0,,,8.0,,1.0,,,08C,,,,,,,042,B,False,True,True
311270,312150,880,,,,gesture,042.eaf,,,,1.0,,And then at the bottom a tube with a bend,,E,,1_7,,,,,,,,,,,,,B,,,,En dan onderin een buis met een bocht,1.0,,,8.0,,1.0,,,08E-REP,,,,,,,042,B,False,True,True
313140,313550,410,,,,gesture,042.eaf,,,,1.0,,And then at the bottom a tube with a bend,,E,,1_7,,,,,,,,,,,,,B,,,,En dan onderin een buis met een bocht,1.0,,,8.0,,1.0,,,08E-rep,,,,,,,042,B,False,True,True
314040,314540,500,,,,gesture,042.eaf,,,,1.0,,and on the right also a pipe with a bend.,,E,,1_7,,,,,,,,,,,,,B,,,,en rechts ook een buis met een bocht.,1.0,,,8.0,,1.0,,,08D,,,,,,,042,B,False,True,True
322200,323320,1120,,,,gesture,042.eaf,,,,,,"And then at the top of a, I thought it looked like a book, a kind of slanted book which is planted obliquely in that head.",,E,,1_7,,,,,,,,,,,,,B,,,,"En dan bovenin een, ik vond het lijken op een boek, een soort schuin boek wat schuin in dat hoofd is geplant.",1.0,,,8.0,,1.0,,,08A,,,,,,,042,B,False,True,True
335680,336210,530,gesture,gesture,,,042.eaf,,,,,,,,E,,1_7,,,"En een soort van in het midden, toch?",,1.0,"And kind of in the middle, right?",,,,,1.0,,B,,08A,,,,08A,,8.0,,1.0,,,,,,,,,,042,A,True,False,True
434880,435170,290,gesture,gesture,,,042.eaf,,,,,,,,16,,1_10,,,"Ja, en ze lopen van smal naar wat breder.",,1.0,"Yes, and they run from narrow to somewhat wider.",,,1.0,,1.0,,A,1.0,other,,,,other,,1.0,,1.0,,,,,,,,,,042,A,True,False,True
451440,451900,460,,,,gesture,042.eaf,,,1.0,,,"This one is also one of the few to have a rod that, as I see it, is separate from it.",,K,,1_11,,,,,,,,,,,,,B,,,,"Deze heeft ook als een van de weinige een staaf die, zoals ik het zie, er los van is.",1.0,,,14.0,,1.0,,,14C,,,,,,,042,B,False,True,True
452670,453140,470,,,,gesture,042.eaf,,,1.0,,,So who stands in front of it,,K,,1_11,,,,,,,,,,,,,B,,,,Dus die ervoor staat,1.0,,,14.0,,1.0,,,14C,,,,,,,042,B,False,True,True
517240,518400,1160,,,non-gesture,gesture,042.eaf,,,,,,To the right is a circular plateau.,,F,,1_13,,,,,,,,,,,,,B,,,,Rechts is een cirkelvormig plateau.,1.0,,,12.0,,1.0,,,12A,,,,,,,042,B,False,True,True
577840,580400,2560,,,,gesture,042.eaf,,,,1.0,,"Um oh, and then also one of those kind of coin, flat circle behind it",,13,,1_14,,,,,,,,,,,,,A,,,,"Ehm oh, en dan ook nog zo'n soort van munt, platte cirkel erachter",1.0,,,9.0,,1.0,,,09D,,,,,,,042,B,False,True,True
604920,607160,2240,,,,gesture,042.eaf,,,,,,And then on the right an eminence protuberance that is blocky,,I,,1_15,,,,,,,,,,,,,B,,,,En dan rechts een uitstekel- uitsteeksel die blokkerig is,1.0,,,16.0,,1.0,,,16B,,,,,,,042,B,False,True,True
708840,710520,1680,,,non-gesture,gesture,042.eaf,,,,1.0,,and then to the left two block bulges from small to large.,,E,,2_5,,,,,,,,,,,,,B,,,,en dan naar links twee blokuitstulpsels van klein naar groot.,1.0,,,1.0,,2.0,,,01C,,,,,,,042,B,False,True,True
738500,738740,240,,,,gesture,042.eaf,,,,,,one of which was then a kind of spoon and the other just a rectangular bar,,A,,2_7,,,,,,,,,,,,,B,,,,waarvan eentje dan een soort lepel was en de ander gewoon een rechthoekige balk,1.0,,,11.0,,2.0,,,other,,,,,,,042,B,False,True,True
803200,803580,380,,,,gesture,042.eaf,,,1.0,,,That he has a kind of foot which is oblong but round.,,G,,2_11,,,,,,,,,,,,,B,,,,"Dat hij een soort voetje heeft wat wel langwerpig is, maar rond.",1.0,,,9.0,,2.0,,,09B,,,,,,,042,B,False,True,True
804480,805150,670,,,,gesture,042.eaf,,,,,,That he has a kind of foot which is oblong but round.,,G,,2_11,,,,,,,,,,,,,B,,,,"Dat hij een soort voetje heeft wat wel langwerpig is, maar rond.",1.0,,,9.0,,2.0,,,09B,,,,,,,042,B,False,True,True
805580,806320,740,,,,gesture,042.eaf,,,,,,That he has a kind of foot which is oblong but round.,,G,,2_11,,,,,,,,,,,,,B,,,,"Dat hij een soort voetje heeft wat wel langwerpig is, maar rond.",1.0,,,9.0,,2.0,,,09B,,,,,,,042,B,False,True,True
814280,814960,680,,,non-gesture,gesture,042.eaf,,,,,,"And then on the left one rod and in the back a flat disk, a round disk.",,G,,2_11,,,,,,,,,,,,,B,,,,"En dan links één staaf en achterin een platte disk, een ronde disk.",1.0,,,9.0,,2.0,,,09D,,,,,,,042,B,False,True,True
